SampleID,score_XY,score_YX,labels
0,-0.06564486771821976,-0.02361874096095562,-1
1,-0.026649681851267815,-0.019648659974336624,1
2,-0.05234719067811966,-0.014933168888092041,-1
3,-0.06683940440416336,-0.014134734869003296,-1
4,-0.011688767932355404,-0.06482258439064026,1
5,-0.029714491218328476,-0.02879505604505539,1
6,-0.01721307821571827,-0.05038412660360336,1
7,-0.02229992114007473,-0.03476488217711449,-1
8,-0.03028964065015316,-0.0333901084959507,-1
9,-0.01685856655240059,-0.04771425202488899,1
10,-0.033045731484889984,-0.027927959337830544,1
11,-0.06000819429755211,-0.017703354358673096,-1
12,-0.030034007504582405,-0.026296712458133698,-1
13,-0.013476929627358913,-0.04894334450364113,1
14,-0.05802159383893013,-0.016038989648222923,-1
15,-0.06896620243787766,-0.018013885244727135,-1
16,-0.01733495108783245,-0.025716030970215797,-1
17,-0.013627846725285053,-0.0641670674085617,1
18,-0.055180374532938004,-0.013421805575489998,-1
19,-0.019422313198447227,-0.027625225484371185,-1
20,-0.02949000522494316,-0.028782330453395844,1
21,-0.04344908893108368,-0.010698327794671059,-1
22,-0.024224190041422844,-0.024649513885378838,-1
23,-0.06147189065814018,-0.01889515109360218,-1
24,-0.030100418254733086,-0.02573404833674431,1
25,-0.016652852296829224,-0.05952560901641846,1
26,-0.06112079322338104,-0.01418236643075943,-1
27,-0.009566649794578552,-0.049392517656087875,1
28,-0.02799292467534542,-0.038466185331344604,1
29,-0.025875117629766464,-0.026540158316493034,-1
30,-0.013667936436831951,-0.05059072747826576,1
31,-0.062354765832424164,-0.01624852605164051,-1
32,-0.027942784130573273,-0.023974545300006866,-1
33,-0.05993225425481796,-0.011773655191063881,-1
34,-0.05094098299741745,-0.013607528060674667,-1
35,-0.059661831706762314,-0.010443885810673237,-1
36,-0.053625743836164474,-0.01277073472738266,-1
37,-0.037839170545339584,-0.010854484513401985,-1
38,-0.019138865172863007,-0.03813319653272629,1
39,-0.043060384690761566,-0.008979122154414654,-1
40,-0.027961747720837593,-0.03438546508550644,-1
41,-0.059355247765779495,-0.014260409399867058,-1
42,-0.02871106192469597,-0.02991263009607792,-1
43,-0.06539853662252426,-0.014298559166491032,-1
44,-0.014958013780415058,-0.06373327970504761,1
45,-0.04556199908256531,-0.012207284569740295,-1
46,-0.012457374483346939,-0.06570347398519516,1
47,-0.05491550266742706,-0.011882304213941097,-1
48,-0.009604865685105324,-0.03452720120549202,1
49,-0.031186461448669434,-0.026689277961850166,-1
50,-0.019705014303326607,-0.05715304985642433,1
51,-0.029604854062199593,-0.024943796917796135,1
52,-0.01581728085875511,-0.05909455567598343,1
53,-0.03344873711466789,-0.03547394275665283,1
54,-0.03177724778652191,-0.0253553818911314,-1
55,-0.026984620839357376,-0.03177604824304581,1
56,-0.012539057992398739,-0.05045533552765846,1
57,-0.014968311414122581,-0.05736733227968216,1
58,-0.02504444122314453,-0.0333031564950943,-1
59,-0.057324644178152084,-0.010195061564445496,-1
60,-0.013392721302807331,-0.05005620792508125,1
61,-0.057906683534383774,-0.011145186610519886,-1
62,-0.029214343056082726,-0.028724923729896545,1
63,-0.04766463115811348,-0.00808958150446415,-1
64,-0.03170238435268402,-0.03370353579521179,-1
65,-0.02750668302178383,-0.0285092331469059,-1
66,-0.0166139118373394,-0.05672494322061539,1
67,-0.021593185141682625,-0.028471916913986206,-1
68,-0.07203232496976852,-0.011953631415963173,-1
69,-0.04406334087252617,-0.011752231977880001,-1
70,-0.06360315531492233,-0.013494649901986122,-1
71,-0.01647830381989479,-0.06511246412992477,1
72,-0.013917474076151848,-0.05358937382698059,1
73,-0.026506002992391586,-0.028605852276086807,-1
