SampleID,score_XY,score_YX,labels
0,-0.002199607901275158,-0.01036921702325344,1
1,-0.007424057461321354,-0.014405275695025921,1
2,-0.005483077373355627,-0.007584748789668083,1
3,-0.005547056440263987,-0.0022932388819754124,-1
4,-0.007278899196535349,-0.002406580373644829,-1
5,-0.010422532446682453,-0.005836839322000742,-1
6,-0.00615730183199048,-0.0020911535248160362,-1
7,-0.008703779429197311,-0.00799622479826212,-1
8,-0.006718467455357313,-0.017259899526834488,1
9,-0.004451573360711336,-0.0019408438820391893,-1
10,-0.008697966113686562,-0.006138131488114595,-1
11,-0.005457729566842318,-0.006548668723553419,1
12,-0.010751308873295784,-0.002858705585822463,-1
13,-0.002466263249516487,-0.01314424816519022,1
14,-0.0023611988872289658,-0.0054395124316215515,1
15,-0.0062149143777787685,-0.005815597251057625,1
16,-0.002977407304570079,-0.01305717695504427,1
17,-0.012135704047977924,-0.0034775587264448404,-1
18,-0.005648992955684662,-0.009505491703748703,1
19,-0.003773517208173871,-0.007860454730689526,-1
20,-0.008834904991090298,-0.0029617014806717634,-1
21,-0.007960513234138489,-0.005739135667681694,-1
22,-0.004266313277184963,-0.010219447314739227,1
23,-0.008174530230462551,-0.0037430175580084324,-1
24,-0.00575509387999773,-0.010227438062429428,1
25,-0.010761789046227932,-0.004838910419493914,-1
26,-0.005261299666017294,-0.0031515967566519976,-1
27,-0.00274567399173975,-0.014043682254850864,1
28,-0.006115238182246685,-0.0030830104369670153,-1
29,-0.009540179744362831,-0.008760575205087662,-1
30,-0.003459197236225009,-0.017866186797618866,1
31,-0.007007877808064222,-0.01087842509150505,1
32,-0.00575623195618391,-0.00850020069628954,1
33,-0.004935953766107559,-0.013060946017503738,1
34,-0.004094857256859541,-0.012248682789504528,1
35,-0.014448749832808971,-0.002458344679325819,-1
36,-0.006086727604269981,-0.0037814006209373474,1
37,-0.0023913849145174026,-0.009192336350679398,1
38,-0.011986867524683475,-0.007518578786402941,-1
39,-0.0037091379053890705,-0.005699692759662867,1
40,-0.013704381883144379,-0.005907097831368446,-1
41,-0.00598019827157259,-0.006825398188084364,1
42,-0.0041952598839998245,-0.005292726214975119,-1
43,-0.0031702150590717793,-0.017764657735824585,1
44,-0.01019450556486845,-0.0074544078670442104,1
45,-0.013057716190814972,-0.0029980104882270098,-1
46,-0.00911661982536316,-0.0008702402119524777,-1
47,-0.011218310333788395,-0.002444494515657425,-1
48,-0.0045148953795433044,-0.0034128089901059866,-1
49,-0.014813268557190895,-0.005109017249196768,-1
50,-0.01066350843757391,-0.009698519483208656,1
51,-0.00789206475019455,-0.0028651910834014416,-1
52,-0.00213244860060513,-0.011160298250615597,1
53,-0.0051978169940412045,-0.005098579451441765,-1
54,-0.0030040612909942865,-0.004715996794402599,1
55,-0.02081122435629368,-0.009198678657412529,-1
56,-0.005090681370347738,-0.016146628186106682,1
57,-0.009133955463767052,-0.006235933396965265,-1
58,-0.0020604031160473824,-0.0036805213894695044,1
59,-0.0033526832703500986,-0.004954412113875151,-1
60,-0.012427655048668385,-0.008176596835255623,-1
61,-0.005871714558452368,-0.010557040572166443,1
62,-0.014655649662017822,-0.002563067013397813,-1
63,-0.005709116812795401,-0.004360051825642586,-1
64,-0.009168925695121288,-0.007033573929220438,1
65,-0.0065500265918672085,-0.007796735968440771,1
66,-0.005562080070376396,-0.004791129380464554,1
67,-0.01113926712423563,-0.009907522238790989,-1
68,-0.0115673141553998,-0.00457184249535203,-1
69,-0.005633642431348562,-0.00498557323589921,1
70,-0.009536967612802982,-0.007513923570513725,-1
71,-0.004737845156341791,-0.011247370392084122,1
72,-0.005370497703552246,-0.007019764743745327,-1
73,-0.017165319994091988,-0.0015936155105009675,-1
74,-0.002632850082591176,-0.012614643201231956,1
75,-0.0012935063568875194,-0.012930827215313911,1
76,-0.005537924822419882,-0.010365099646151066,1
77,-0.007558415178209543,-0.003691568970680237,-1
78,-0.006138555705547333,-0.0028385939076542854,-1
79,-0.005869877990335226,-0.02009892277419567,1
80,-0.002773699350655079,-0.014067224226891994,1
81,-0.014928036369383335,-0.003642029594630003,-1
82,-0.012316105887293816,-0.004732233006507158,-1
83,-0.006009161472320557,-0.00883825309574604,1
84,-0.005406371783465147,-0.019705994054675102,1
85,-0.0174125824123621,-0.005182099062949419,-1
86,-0.01586942747235298,-0.009843339212238789,-1
87,-0.0016407265793532133,-0.006578703876584768,1
88,-0.019199328497052193,-0.0018474044045433402,-1
89,-0.012420978397130966,-0.008813886903226376,-1
90,-0.015841644257307053,-0.003449937328696251,-1
91,-0.0022066866513341665,-0.005693439394235611,1
92,-0.006130042485892773,-0.004461991135030985,1
93,-0.004871496930718422,-0.013163206167519093,1
94,-0.002475577173754573,-0.0026206830516457558,-1
95,-0.0026399088092148304,-0.009093105792999268,1
96,-0.0022102734073996544,-0.011639796197414398,1
97,-0.013121308758854866,-0.010082567110657692,-1
98,-0.01546815037727356,-0.003799563506618142,-1
99,-0.0032763651106506586,-0.010057450272142887,1
