SampleID,score_XY,score_YX,labels
0,16.597333128941774,16.603944361349754,-1
1,46.199840331629986,46.19984033162998,1
2,25.722793347677165,25.722793347677168,-1
3,45.92332155805696,45.92332155805696,-1
4,26.74158453695527,26.74158453695527,-1
5,24.552504496643007,24.552504496643007,-1
6,21.31050704494427,21.310507044944266,1
7,21.648494446659083,21.648494446659083,-1
8,29.009399780285733,29.009399780285747,-1
9,24.557867949934902,24.557867949934895,-1
10,48.36985367990256,48.369853679902555,1
11,47.10919200235941,47.109192002359414,-1
12,23.746985701735777,23.746985701735774,-1
13,24.316799467961452,24.31679946796145,1
14,50.38301683934982,50.38301683934983,1
15,25.63131982464319,25.63131982464319,-1
16,25.603792191608495,25.603792191608495,1
17,23.641120953840645,23.641120953840645,-1
18,45.42280276823819,45.42280276823819,1
19,23.467780412735014,23.467780412735014,1
20,25.22777137748918,25.227771377489187,1
21,45.129270542120345,45.129270542120345,-1
22,45.48677330487674,45.486773304876735,1
23,29.31108898882738,29.31108898882738,-1
24,28.728538910937832,28.72853891093784,1
25,25.758571512534328,25.758571512534328,1
26,19.409002519444662,19.408945258264396,1
27,25.225287646112022,25.225287646112026,-1
28,45.382247125023156,45.38224712502316,-1
29,25.89694457331523,25.89694457331523,-1
30,24.132980860299284,24.132980860299284,-1
31,42.730726167288836,42.73072616728884,1
32,26.90622724739238,26.90622724739238,-1
33,24.676360100008043,24.676360100008033,-1
34,20.432546930878623,20.432546930878623,1
35,28.33726434636918,28.337264346369174,1
36,43.21203111205268,43.21203111205267,1
37,46.09072378487701,46.09072378487702,1
38,19.77895508177813,19.77895508177813,-1
39,28.656333332632062,28.656333332632062,-1
40,16.72816158889568,16.72985123852022,-1
41,27.395711068681997,27.395711068682004,-1
42,25.604241322763894,25.604241322763894,-1
43,47.29111142053264,47.29111142053264,-1
44,50.10633451437887,50.10633451437887,-1
45,28.254984600428553,28.254984600428553,1
46,25.987971442438354,25.987971442438365,1
47,24.849905923851303,24.849905923851306,-1
48,16.329970312563386,16.389089675727035,-1
49,49.42773520073786,49.42773520073786,-1
50,23.14690954327619,23.14690954327619,-1
51,20.462410733554552,20.46241073355456,-1
52,21.787289705359086,21.787289705359086,-1
53,25.101799243165132,25.101799243165132,1
54,18.815040493516456,18.815040493516452,-1
55,27.75192044222998,27.75192044222998,-1
56,49.90694029102878,49.90694029102878,-1
57,19.805103941500104,19.805150315876034,-1
58,27.867311783713404,27.86731178371342,1
59,27.2444255403629,27.244425540362897,1
60,26.71273798710221,26.712737987102212,1
61,41.78309611860341,41.783096118603424,1
62,47.441986204512155,47.441986204512176,1
63,22.72028745503395,22.720287455033947,1
64,26.108278418376667,26.10827841837667,1
65,17.214843563702395,17.221417684051495,-1
66,23.461581717899943,23.46158171789995,1
67,29.473962030107067,29.473962030107067,1
68,27.10859058310473,27.10859058310472,-1
69,29.088597487501538,29.088597487501538,1
70,45.080899326403014,45.080899326403014,1
71,19.914069664418935,19.913995560485706,1
72,27.014120704183355,27.014120704183355,1
73,19.704524006194365,19.704524006194358,1
74,28.754598822308637,28.754598822308633,1
75,23.673493789041014,23.673493789041025,-1
76,51.92055967891861,51.92055967891861,1
77,50.54408930554348,50.54408930554348,1
78,16.187906094468484,16.238711578583377,-1
79,26.05656341085537,26.05656341085537,-1
80,15.489868849262809,15.479654837688946,1
81,43.96334726649575,43.96334726649575,-1
82,45.708824517501064,45.70882451750105,-1
83,44.15774054292544,44.15774054292544,-1
84,42.61533971523015,42.61533971523014,1
85,44.17132524662994,44.17132524662994,-1
86,24.072275812294027,24.072275812294027,-1
87,46.04016194853055,46.04016194853056,-1
88,25.17414218624117,25.17414218624117,1
89,26.11210280448471,26.112102804484703,-1
90,42.053331556756596,42.05333155675661,-1
91,42.65728630615783,42.65728630615784,-1
92,27.95796523202464,27.957965232024634,1
93,48.8413987739151,48.84139877391509,-1
94,26.00719289519041,26.00719289519041,1
95,16.436767683475452,16.431344397295444,1
96,53.532467988377945,53.53246798837794,-1
97,28.91309525307605,28.91309525307605,-1
98,15.508110311681088,15.49855002423666,1
99,50.69608581887277,50.696085818872774,-1
100,22.880248870678,22.880248870677995,1
101,49.51586215047124,49.51586215047124,1
102,50.3437269082931,50.34372690829309,1
103,25.169238178609348,25.16923817860935,1
104,49.93897113860116,49.93897113860116,-1
105,27.24049949855148,27.24049949855148,-1
106,27.205304833353235,27.205304833353235,-1
107,24.586914901590134,24.586914901590138,1
108,50.69196597078324,50.69196597078323,1
109,27.406828756844806,27.40682875684481,-1
110,43.59393663325368,43.59393663325368,-1
111,27.848247794993622,27.848247794993625,-1
112,44.16722632797384,44.16722632797386,-1
113,46.61639402960071,46.61639402960072,-1
114,25.097668890496294,25.097668890496287,-1
115,42.887985231908054,42.88798523190807,1
116,43.810039730820684,43.810039730820684,-1
117,51.958949010249974,51.95894901024997,-1
118,26.195261335727537,26.195261335727544,1
119,24.991681829983754,24.991681829983758,-1
120,15.822499495095371,15.83119414137724,-1
121,28.829134908565,28.829134908565,1
122,23.094270679228522,23.094270679228526,1
123,16.827534230892475,16.823785166008737,1
124,46.28852806257969,46.28852806257969,-1
125,24.501574730489924,24.501574730489924,-1
126,43.93699934320284,43.93699934320284,1
127,43.202815146360685,43.20281514636068,-1
128,49.40623494627119,49.406234946271184,1
129,46.68224525829159,46.68224525829159,-1
130,19.66094423021596,19.660932371989524,-1
131,27.660098764840924,27.660098764840924,-1
132,24.428957511902126,24.428957511902123,-1
133,26.742433325328296,26.742433325328296,1
134,24.80779779904206,24.807797799042064,-1
135,26.247042978829878,26.247042978829878,1
136,26.91978421960358,26.91978421960358,-1
137,27.063468328318343,27.063468328318343,-1
138,28.450489498038504,28.450489498038504,-1
139,16.694230614780754,16.688772493478954,1
140,51.71624896387141,51.71624896387141,-1
141,29.867698693117777,29.86769869311777,-1
142,27.123911032913192,27.12391103291319,-1
143,20.299754924209463,20.299754924209463,-1
144,16.097230593333887,16.106912932737806,-1
145,45.684876901881935,45.684876901881935,-1
146,23.795599533352334,23.795599533352338,1
147,27.559889582943544,27.55988958294354,-1
148,21.874696530337733,21.874696530337733,1
149,29.796950944532323,29.796950944532327,-1
150,46.284966558527074,46.28496655852707,-1
151,50.26246109056252,50.26246109056253,-1
152,44.58070942312571,44.58070942312571,-1
153,26.589294258651254,26.589294258651265,-1
154,24.906755039590056,24.906755039590056,1
155,15.567952523880539,15.571829288608175,-1
156,52.619667950531195,52.619667950531195,-1
