SampleID,score_XY,score_YX,labels
0,-0.001315866014920175,-0.0003959646273870021,-1
1,-0.002079584402963519,-0.0028212685137987137,1
2,-0.004503136966377497,-0.0018352328334003687,-1
3,-0.007454519160091877,-0.0022342598531395197,-1
4,-0.010514876805245876,-0.0016498361947014928,-1
5,-0.008307239972054958,-0.0021415504161268473,-1
6,-0.0017438005888834596,-0.006376663222908974,1
7,-0.011299693956971169,-0.001499054953455925,-1
8,-0.012156063690781593,-0.0013552634045481682,-1
9,-0.011558948084712029,-0.002234683372080326,-1
10,-0.006820703390985727,-0.003039743285626173,1
11,-0.005281038116663694,-0.0019715577363967896,-1
12,-0.007994858548045158,-0.0019107741536572576,-1
13,-0.0009119239402934909,-0.0053251576609909534,1
14,-0.007167621981352568,-0.0034153389278799295,1
15,-0.011730906553566456,-0.0018123401096090674,-1
16,-0.0011976584792137146,-0.00694817490875721,1
17,-0.010214646346867085,-0.0023118904791772366,-1
18,-0.0019015538273379207,-0.0030409302562475204,1
19,-0.0008342157234437764,-0.00325566902756691,1
20,-0.0012651850702241063,-0.0031493622809648514,1
21,-0.0033593501430004835,-0.0030718143098056316,-1
22,-0.004819914232939482,-0.0037601205985993147,1
23,-0.012423621490597725,-0.0016158852959051728,-1
24,-0.004463397432118654,-0.004622884560376406,1
25,-0.0008480662363581359,-0.0059555647894740105,1
26,-0.0034739687107503414,-0.005271370522677898,1
27,-0.008646674454212189,-0.0023949972819536924,-1
28,-0.0035398690961301327,-0.0025469206739217043,-1
29,-0.004350002389401197,-0.0028671787586063147,-1
30,-0.0064826603047549725,-0.001509925234131515,-1
31,-0.0016007686499506235,-0.004031785298138857,1
32,-0.0041623804718256,-0.0009573906427249312,-1
33,-0.0019091831054538488,-0.001999744912609458,-1
34,-0.004386973567306995,-0.005054248496890068,1
35,-0.003860448719933629,-0.00660824216902256,1
36,-0.0014302307972684503,-0.0033542709425091743,1
37,-0.008006625808775425,-0.00461911503225565,1
38,-0.004798813257366419,-0.0015524300979450345,-1
39,-0.004469897598028183,-0.0013836564030498266,-1
40,-0.0013879043981432915,-0.0004340673622209579,-1
41,-0.0028592899907380342,-0.001888226717710495,-1
42,-0.010115195997059345,-0.002070955466479063,-1
43,-0.0067333318293094635,-0.0067636859603226185,-1
44,-0.008023915812373161,-0.0061419252306222916,-1
45,-0.004836674779653549,-0.006939594633877277,1
46,-0.0008042093249969184,-0.0027935609687119722,1
47,-0.008918593637645245,-0.0018741076346486807,-1
48,-0.0008330163545906544,-0.0001854968722909689,-1
49,-0.006963976658880711,-0.0043006096966564655,-1
50,-0.008906167931854725,-0.0024593945126980543,-1
51,-0.006943571846932173,-0.0016602432588115335,-1
52,-0.011237342841923237,-0.001439601881429553,-1
53,-0.000819167704321444,-0.006004669237881899,1
54,-0.008521424606442451,-0.002348170382902026,-1
55,-0.008939823135733604,-0.0018285686383023858,-1
56,-0.0066252173855900764,-0.005828476045280695,-1
57,-0.006913472432643175,-0.0014165547909215093,-1
58,-0.0044314186088740826,-0.007465990260243416,1
59,-0.004074306692928076,-0.005431662313640118,1
60,-0.0008041550172492862,-0.005940090864896774,1
61,-0.0011516162194311619,-0.0032304006163030863,1
62,-0.005141679663211107,-0.0028931335546076298,1
63,-0.003889158135280013,-0.0047750636003911495,1
64,-0.0010285862954333425,-0.00563328992575407,1
65,-0.002038270700722933,-0.0003240990045014769,-1
66,-0.004610846750438213,-0.00746025750413537,1
67,-0.004431063309311867,-0.006319738924503326,1
68,-0.01129886507987976,-0.002112662186846137,-1
69,-0.004879255313426256,-0.007004682440310717,1
70,-0.008165922947227955,-0.0046671605668962,1
71,-0.003928846679627895,-0.00434566056355834,1
72,-0.0012873852392658591,-0.004386433865875006,1
73,-0.0037963315844535828,-0.005725155584514141,1
74,-0.0036510664504021406,-0.004163471981883049,1
75,-0.010473856702446938,-0.002617378020659089,-1
76,-0.007779328152537346,-0.003399777691811323,1
77,-0.010273336432874203,-0.002986164763569832,1
78,-0.00167822593357414,-0.00048210477689281106,-1
79,-0.011999072507023811,-0.0013285140739753842,-1
80,-0.0002751370193436742,-0.003082809504121542,1
81,-0.0066248043440282345,-0.002284412505105138,-1
82,-0.006224745884537697,-0.00291907275095582,-1
83,-0.005920229479670525,-0.0022715292870998383,-1
84,-0.006201273296028376,-0.003292303066700697,1
85,-0.0077770305797457695,-0.0049150120466947556,-1
86,-0.00981769897043705,-0.0020021076779812574,-1
87,-0.00478242477402091,-0.0026785817462950945,-1
88,-0.00410867715254426,-0.004290498793125153,1
89,-0.00818066019564867,-0.0022273871582001448,-1
90,-0.008868806064128876,-0.0028852145187556744,-1
91,-0.00649225851520896,-0.0021761120297014713,-1
92,-0.003522431245073676,-0.004265497904270887,1
93,-0.002808875869959593,-0.007675906177610159,-1
94,-0.0037186192348599434,-0.0052202134393155575,1
95,-0.0015300761442631483,-0.0023397020995616913,1
96,-0.006005644332617521,-0.004422103986144066,-1
97,-0.011816378682851791,-0.0014099684776738286,-1
98,-0.000634002557490021,-0.0011111169587820768,1
99,-0.004583633970469236,-0.004201872274279594,-1
100,-0.005095734726637602,-0.0037328049074858427,1
101,-0.003584453137591481,-0.003989561926573515,1
102,-0.007524934597313404,-0.00270269438624382,1
103,-0.005012263543903828,-0.004796867724508047,1
104,-0.0020212186500430107,-0.005562067497521639,-1
105,-0.01229138020426035,-0.002063838532194495,-1
106,-0.009975179098546505,-0.0018746985588222742,-1
107,-0.004637497942894697,-0.004044962581247091,1
108,-0.009487696923315525,-0.0028220771346241236,1
109,-0.008900044485926628,-0.0009956323774531484,-1
110,-0.004385383799672127,-0.002886318601667881,-1
111,-0.008402402512729168,-0.0015900874277576804,-1
112,-0.007017861120402813,-0.007107031065970659,-1
113,-0.007325954269617796,-0.002161358715966344,-1
114,-0.010077624581754208,-0.0016396752325817943,-1
115,-0.007921797223389149,-0.004334180615842342,1
